Id,Label,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality
2441,Westchester Medical Center,0.0011794770984863377,0.42300016630633624,0.0,0.00029616091029786954
2442,New York Medical College,0.0011794770984863377,0.42300016630633624,0.0,0.00029616091029786954
2443,University of Natural Resources & Life Sciences Vienna,0.003145272262630234,0.45181632471800337,2.237126457058946e-06,0.0007301428217842471
2444,Philips Research,0.0013760566149007274,0.44882653961531677,0.0,0.00028903441947135416
2445,Philips,0.0029486927462158445,0.45928132899963886,7.965964116441441e-06,0.0005118972392096195
2446,Kharkov Institute of Physics & Technology,0.0029486927462158445,0.4634657434402332,1.3790933501997313e-05,0.00033636674418935966
2447,VN Karazin Kharkiv National University,0.002162374680558286,0.45270089881641007,1.3726537816822988e-05,0.00014166139792272476
2448,Tilburg University,0.001965795164143896,0.447090877131306,3.6293836484412943e-06,0.00026834591802959355
2449,Kennedy Krieger Institute,0.0013760566149007274,0.45894983760375313,1.133721273948866e-08,0.00037684060950035804
2450,National Chung Cheng University,0.002162374680558286,0.4608624750860663,2.974424613281774e-06,0.0004033003878251726
2451,Kun Shan University,0.002555533713387065,0.4398616515348033,1.3010094698704118e-06,0.00041904204101595566
2452,Korea Research Institute of Standards & Science (KRISS),0.006880283074503637,0.46011215629522434,3.7568402714283524e-06,0.0009664590195746076
2453,University of St Andrews,0.00511106742677413,0.48740059404043307,1.8129688305119307e-05,0.0006662617514395039
2454,China Pharmaceutical University,0.013170827599764106,0.4935480741243815,0.00012434423024802437,0.001814109031727907
2455,Scripps Institution of Oceanography,0.000982897582071948,0.4256191432396252,0.0,0.00019049642669568385
2456,ICFAI Business School (IBS),0.000982897582071948,0.40925181013676587,0.0,5.59803738584719e-05
2457,The ICFAI Foundation for Higher Education (IFHE),0.000982897582071948,0.40925181013676587,0.0,5.59803738584719e-05
2458,MINES ParisTech,0.006683703558089248,0.4913551627547571,8.497812205672161e-07,0.0012565916224964962
2459,Philips Healthcare,0.0017692156477295067,0.4308826020667457,2.70853199680405e-06,0.0002697540313346292
2460,Royal Brompton Hospital,0.002162374680558286,0.44993808597205026,2.2789163796781004e-06,0.00031649976250419193
2461,WHU - Otto Beisheim School of Management,0.001572636131315117,0.42034374483556436,1.0007445361886287e-07,0.00023436748966927068
2462,National Institute of Environmental Health Chinese Center for Disease Control & Prevention,0.009239237271476313,0.472330547818013,9.80260908741701e-06,0.001507103914494938
2463,CNRS - National Institute of Nuclear and Particle Physics (IN2P3),0.02162374680558286,0.49576064711041806,4.686349519275403e-05,0.0033752817899367323
2464,Vrije Universiteit Brussel,0.01670925889522312,0.4944115074351249,9.217651380602802e-05,0.0023668773555760307
2465,Centro de Domotica Integral (CeDInt),0.000982897582071948,0.42163282221301285,0.0,0.0001773108320894478
2466,Kyushu Institute of Technology,0.01100845291920582,0.49892114554727346,1.0341117489179279e-05,0.0017549226692729594
2467,CNRS - Institute of Physics (INP),0.01611952034597995,0.4883832565284178,3.6306879134614635e-05,0.002504857024587766
2468,National Institute for Physiological Sciences (NIPS),0.002555533713387065,0.45053582499335754,1.3078950298971837e-06,0.0004193836793067272
2469,NIH National Eye Institute (NEI),0.000982897582071948,0.4222978582101943,0.0,0.0002921817351116174
2470,Ostfold University College,0.0007863180656575585,0.40974627466774066,0.0,6.441017281543739e-05
2471,Vietnam Academy of Science & Technology (VAST),0.0076666011401611955,0.46993071593533486,6.704991315442848e-06,0.0011469392714919386
2472,University of Namur,0.001572636131315117,0.4175833196519455,9.2070778881929e-09,0.0001269525882173652
2473,University of Mons,0.005897385492431689,0.4814955040227165,1.1316739124279596e-05,0.0008486443333613031
2474,Jining Medical University,0.006290544525260468,0.5015775981068823,1.7405973046679497e-06,0.0011521824297079297
2475,Universidad Catolica de la Santisima Concepcion,0.0011794770984863377,0.4088570969297541,0.0,5.6389295598733816e-05
2476,Agricultural University Peshawar,0.0041281698447021824,0.4568888090533501,1.6213325006415608e-05,0.0002905422118869072
2477,Universiti Pendidikan Sultan Idris,0.0007863180656575585,0.4110042821362204,0.0,7.182065994042231e-05
2478,Exxon Mobil Corporation,0.000982897582071948,0.40961430066833077,0.0,7.344182499650917e-05
2479,Shenzhen Institute of Neuroscience,0.000982897582071948,0.4085943775100402,2.6493065884594255e-08,5.466761147771104e-05
2480,Universite de Kairouan,0.000982897582071948,0.40875853756528724,0.0,4.9707285363162317e-05
2481,Universite de la Manouba,0.000982897582071948,0.40875853756528724,0.0,4.9707285363162317e-05
2482,Universite de Jendouba,0.002162374680558286,0.41004352732548766,1.0071179106610313e-06,6.20417556361031e-05
2483,Dokkyo Medical University,0.0007863180656575585,0.40846314437128634,0.0,5.236327810246238e-05
2484,Louisiana State University Health Sciences Center New Orleans,0.0011794770984863377,0.41713817138171383,0.0,0.0001228824989095878
2485,University Hospital of Bern,0.0011794770984863377,0.4186831275720165,0.0,0.00034601148986890013
2486,University of Minnesota Hospital,0.0017692156477295067,0.45137533274179237,1.7346919482739042e-08,0.00035398770588238054
2487,Advanced Energy Science & Technology Guangdong Laboratory,0.007470021623746806,0.49111797644332883,1.4358362649760318e-05,0.0009972538076978054
2488,Missouri State University,0.0023589541969726755,0.43642759094028827,7.12223461239384e-06,0.0004722465628761716
2489,CSIC - Instituto de Ciencia de Materiales de Madrid (ICMM),0.008649498722233143,0.47604342129889576,8.498012018221017e-06,0.0016219529127246186
2490,Polytechnic Institute of Lisbon,0.0017692156477295067,0.4172065939473468,3.373385896015516e-07,0.00011041008361196077
2491,Instituto Politecnico de Santarem,0.0007863180656575585,0.4087256950024104,0.0,4.951452453792992e-05
2492,Instituto Universitario de Lisboa,0.0064871240416748575,0.4477598802922278,3.061130670735175e-05,0.0008437297033790353
2493,China Earthquake Administration,0.01061529388637704,0.49760344321627703,3.345125794621661e-05,0.0017363087027756727
2494,Universite Jean Monnet,0.008649498722233143,0.47604342129889576,1.8417115014344572e-05,0.0010096743328323519
2495,European Theoretical Spectroscopy Facility (ETSF),0.0013760566149007274,0.4392539504360591,7.157269521735746e-09,0.0003390496337094873
2496,Raman Research Institute (RRI),0.001572636131315117,0.42683336130223193,3.278364652996134e-08,0.00026309968232570883
2497,Ming Chi University of Technology,0.003341851779044624,0.45229839068195965,1.2198088669179874e-05,0.0004549701383356382
2498,Sechenov First Moscow State Medical University,0.003735010811873403,0.4802681268882175,9.015327025089342e-06,0.0005283303901079954
2499,Charotar University of Science & Technology - Charusat,0.0011794770984863377,0.4197194719471947,0.0,0.00012090677804507879
2500,Tokyo University of Science,0.004324749361116572,0.4815410829231352,3.3834486104775995e-07,0.0008395990027184672
2501,Mepco Schlenk Engineering College,0.0011794770984863377,0.42062179593186705,0.0,0.00024257829461612695
2502,Princess Nourah bint Abdulrahman University,0.008256339689404365,0.47010442657795026,3.830005630049484e-05,0.0005876952198686112
2503,Xi'an Medical University,0.012384509534106547,0.49178267594740915,6.590172945891694e-05,0.001564103681207204
2504,University of Belgrade,0.01061529388637704,0.49007707129094413,2.054992315545961e-05,0.001630731955196195
2505,Amazon.com,0.012187930017692158,0.4927353738860907,2.795951336257785e-06,0.002147261282633513
2506,Baylor College of Medicine,0.03400825633968941,0.48665454893332055,4.031805269699143e-05,0.0053931268990789
2507,Military University of Technology in Warsaw,0.008059760172989976,0.4838771045372396,2.4860953667893373e-05,0.0006763467900827284
2508,Pakistan Institute of Nuclear Science & Technology,0.003341851779044624,0.46971375807940907,9.494795655037196e-06,0.00027247852405917354
2509,Karamanoglu Mehmetbey University,0.0013760566149007274,0.43128444256040693,4.133723750565653e-07,0.0001653453434718342
2510,University of Technology- Iraq,0.003145272262630234,0.47819138935890204,2.1264390544530734e-05,0.0003777098874288782
2511,National Engineering Research Center for Water Transport Safety,0.0013760566149007274,0.4300811633412242,1.1922123211460603e-08,0.00022354349377406237
2512,Nile University,0.01061529388637704,0.49130770716631256,3.422636179923605e-05,0.0015081027487170392
2513,Universite de Bourgogne,0.13799882052290152,0.5335081279496592,0.0003270889580187606,0.039005471395989554
2514,Saveetha School of Engineering,0.0029486927462158445,0.43887498921577084,2.4282250018089333e-05,0.00019416223056980086
2515,Saveetha Institute of Medical & Technical Science,0.0029486927462158445,0.43887498921577084,2.4282250018089333e-05,0.00019416223056980086
2516,Shiv Nadar University,0.002555533713387065,0.44096740638002774,7.314497081161807e-08,0.00043768014388411824
2517,University of Petroleum & Energy Studies (UPES),0.007076862590918027,0.4854934147738118,4.092694420770794e-05,0.0007139979480816176
2518,University of Granada,0.1324945940632986,0.5312793733681462,0.00017822797472078945,0.038897896263032354
2519,Ho Chi Minh City University of Technology (HCMCUT),0.001572636131315117,0.4396715643906655,1.1687591163435454e-06,0.0002917548780636009
2520,Iwate Prefectural University,0.001965795164143896,0.4338222752856899,1.2305887742858822e-06,0.00023683374323734576
2521,Mohammed V University in Rabat,0.002162374680558286,0.4638037928519329,3.706144564547113e-06,0.0002918863464732722
2522,U.S. Army Corps of Engineers,0.0017692156477295067,0.4342296201451131,8.137074587180066e-10,0.0003671252920732808
2523,U.S. Army Engineer Research & Development Center (ERDC),0.0017692156477295067,0.4342296201451131,8.137074587180066e-10,0.0003671252920732808
2524,Old Dominion University,0.1383919795557303,0.5371700105596621,0.00023826213167164157,0.03918377154880957
2525,Munzur University,0.0011794770984863377,0.432936170212766,0.0,0.00014494445723129746
2526,Guang'anmen Hospital CACMS,0.004717908393945351,0.4896996534462842,4.400946340968361e-06,0.0007152914654430554
2527,Arts et Metiers Institute of Technology,0.009435816787890702,0.4983834623297737,2.8048216335382452e-05,0.001255895215798117
2528,Moscow State University of Civil Engineering,0.001572636131315117,0.4570530098831986,1.3923361353857315e-07,0.00021941992075532487
2529,University of Veterinary & Animal Science - Pakistan,0.004324749361116572,0.476310861423221,2.8114127395690014e-05,0.00038323667422043855
2530,Korea Institute for Advanced Study (KIAS),0.002162374680558286,0.43668984462185595,3.7539272976300117e-07,0.00024057947866089774
2531,Ewha Womans University,0.012581089050520937,0.4679852805887765,1.0247572988896472e-05,0.002274790037739084
2532,CSIR - Indian Institute of Integrative Medicine (IIIM),0.003145272262630234,0.4519768991559307,5.747778077486983e-06,0.000531823972779011
2533,Azienda Ospedaliero Universitaria Pisana,0.000982897582071948,0.41840763283434773,0.0,0.00018761834962882187
2534,Helmholtz-Center Potsdam GFZ German Research Center for Geosciences,0.00511106742677413,0.475998877140451,2.995528538334636e-07,0.0009776779611548965
2535,CSIC-CAR-UR - Instituto de Ciencias de la Vid y del Vino (ICVV),0.001572636131315117,0.4224732165102566,0.0,0.0002476290733604098
2536,Institut de Recerca Biomedica - IRB Lleida,0.001572636131315117,0.4224732165102566,0.0,0.0002476290733604098
2537,Universidad de La Rioja,0.001572636131315117,0.4224732165102566,0.0,0.0002476290733604098
2538,Agricultural Research Center - Egypt,0.002162374680558286,0.45089523134196063,1.1086888282076702e-06,0.00029979666270193647
2539,Pitzer College,0.0013760566149007274,0.4210744143696714,0.0,0.0003570511559942654
2540,Claremont Colleges,0.0035384312954590135,0.4820887035633055,7.057006909033225e-05,0.000637047156588213
2541,CSIC - UPV EHU - Centro de Fisica de Materiales (CFM),0.002162374680558286,0.44482336481287166,2.3526627477071017e-09,0.0003946975821376499
2542,Institut National des Sciences Appliquees de Toulouse,0.00511106742677413,0.4910705666570132,1.1389127498018293e-05,0.0009059256594454069
2543,St. Petersburg Scientific Centre of the Russian Academy of Sciences,0.00550422645960291,0.46850248664579114,7.911538191764546e-05,0.0005703824339882075
2544,Ioffe Physical Technical Institute,0.0029486927462158445,0.43452635175536003,1.3499364625981978e-05,0.00033918997713952234
2545,Mays Business School,0.002752113229801455,0.45623318385650224,1.3065444224751907e-06,0.00044692847769989974
2546,Technische Universitat Wien,0.01651267937880873,0.49460379192999515,7.002434760058766e-05,0.0024396118346997194
2547,SVKM's NMIMS (Deemed to be University),0.000982897582071948,0.40928473730790893,0.0,5.158653051025003e-05
2548,Irkutsk National Research Technical University (INRTU),0.0023589541969726755,0.4394057182344303,2.3536595340083217e-05,0.00013882829661394285
2549,Mianyang Teachers' College,0.0023589541969726755,0.4649483593821406,3.354830966714291e-08,0.00034524301495665187
2550,The Santa Fe Institute,0.00511106742677413,0.46558667398865095,1.565779903271832e-06,0.001130380314067708
2551,International School for Advanced Studies (SISSA),0.0023589541969726755,0.4506954903871711,1.0429523514358778e-07,0.0004993819057723496
2552,Universidade de Coimbra,0.009239237271476313,0.48433780824526323,2.7154582654768008e-05,0.001135805672614934
2553,National Institute of Technology Kurukshetra,0.003931590328287792,0.46195059934616783,8.192699631301161e-06,0.0004440508855531168
2554,Austrian Academy of Sciences,0.019068213092195793,0.5007382616399252,6.380091082026867e-05,0.0026095387417604497
2555,Sanford Burnham Prebys Medical Discovery Institute,0.000982897582071948,0.42205260101219616,0.0,0.00029496196580107583
2556,Universitas Bina Nusantara,0.002752113229801455,0.4394057182344303,1.7586897664042826e-07,0.0002394698318553829
2557,Masaryk University Brno,0.004324749361116572,0.4597379123361952,3.149370314353227e-07,0.0006952364696685862
2558,Bentley University,0.002752113229801455,0.4343037650473833,3.4434544528635332e-06,0.0005749945652688705
2559,CSIC - Instituto de Estructura de la Materia (IEM),0.0013760566149007274,0.42096987752399867,0.0,0.00041059221985585237
2560,University of Cape Coast,0.0011794770984863377,0.420691366192524,0.0,0.0001272226802087676
2561,Institut Paoli-Calmette (IPC),0.002752113229801455,0.42402267233475033,3.44792390642495e-08,0.0004936809686997476
2562,UNICANCER,0.01592294082956556,0.48614296636085624,4.8453963718368235e-05,0.002814045995182608
2563,Edge Hill University,0.0041281698447021824,0.48063114134542706,8.525051808570884e-06,0.0005023250607508531
2564,Sookmyung Women's University,0.002752113229801455,0.444590106624716,1.8359699156119746e-08,0.0004890817783759216
2565,Guizhou University of Traditional Chinese Medicine,0.000982897582071948,0.40912015441531285,0.0,6.204784317034081e-05
2566,Aomori University of Health & Welfare,0.0011794770984863377,0.41724081364829396,0.0,0.00012292429334096437
2567,Niigata University,0.007076862590918027,0.48744729781525487,3.787831153422353e-05,0.0007171436726069896
2568,Chosun University,0.00530764694318852,0.5013304424953188,1.0230807705636436e-05,0.0006286486498890054
2569,NYU Shanghai,0.008256339689404365,0.46295959228249,4.772641331631359e-06,0.0014913372841242449
2570,Artvin Coruh University,0.0011794770984863377,0.42215767634854773,0.0,0.0002364826182247052
2571,National Renewable Energy Laboratory - USA,0.026145075683113823,0.49116539538476395,3.735628609024077e-05,0.004352943000725449
2572,Ben Gurion University,0.014546884214664832,0.4925445391169636,6.617503946358596e-05,0.002164897025995383
2573,Le Reseau International des Instituts Pasteur (RIIP),0.12974248083349715,0.5178135179153095,0.00012927349005927022,0.0386437201114132
2574,University of Kansas,0.14330646746609005,0.535304640639798,0.000206375362891723,0.03933370605837526
2575,Pepperdine University,0.0029486927462158445,0.42787450584573977,1.7447817166323926e-07,0.0005710987956474928
2576,College of Charleston,0.0023589541969726755,0.4398616515348033,1.5085556137197826e-06,0.0004826721401247176
2577,Oil & Gas University of Ploiesti,0.002555533713387065,0.4344150298889838,2.0750921121067363e-05,0.00027799801543454405
2578,Guangxi Minzu University,0.005897385492431689,0.4975547730829421,8.772660854302332e-06,0.000845494684879238
2579,Hirosaki University,0.0023589541969726755,0.4474448060515437,5.044178595259486e-07,0.0005526885362723986
2580,Saint Marys University - Canada,0.001965795164143896,0.4493022434198905,2.9013607160656645e-07,0.00024329507490481822
2581,Indian Institute of Technology (IIT) - Kanpur,0.001572636131315117,0.43575466849408945,1.510190671562952e-06,0.0002853602375109948
2582,Istituto di Ricerche sulla Combustione (IRC-CNR),0.0013760566149007274,0.4254411641716149,0.0,0.0002511134570558269
2583,Prince Sultan University,0.006093965008846079,0.5015281474908804,7.066969521228059e-05,0.00046976010130174087
2584,Menofia University,0.0114016119520346,0.49643798184834587,3.02698105588309e-05,0.0011961374904383224
2585,Baskent University,0.0011794770984863377,0.4202742894910773,0.0,0.00017659917771651145
2586,Africa Rice Center,0.0007863180656575585,0.40882423852768623,0.0,4.905678737937922e-05
2587,International Rice Research Institute (IRRI),0.0007863180656575585,0.40882423852768623,0.0,4.905678737937922e-05
2588,Guangdong Academy of Agricultural Sciences,0.004521328877530962,0.46945367294204504,3.8125538052744955e-05,0.0007116289511168619
2589,GD Goenka University,0.0011794770984863377,0.41710396851426695,0.0,0.00016881622188964836
2590,Prince of Songkla University,0.007076862590918027,0.474489320026117,2.4768809698801504e-05,0.0006098022198930128
2591,Kyoto Womens University,0.0011794770984863377,0.41710396851426695,0.0,0.00016881622188964836
2592,Tomsk Polytechnic University,0.018085315510123847,0.5,0.00026346662810325665,0.0020573791939141875
2593,Tomsk State University Architecture & Building,0.0013760566149007274,0.41260442858301566,0.0,6.028042388731582e-05
2594,Institute of High Current Electronics Siberian Branch Russian Academy of Sciences,0.0017692156477295067,0.43066373179817136,5.41672269029575e-06,0.00010320654428195898
2595,Al-Farabi Kazakh National University,0.00511106742677413,0.4936917701863354,0.00011542007286465843,0.00036682899112890516
2596,Universita di Modena e Reggio Emilia,0.00530764694318852,0.4685456387584047,3.553557642678553e-06,0.000911549761615367
2597,Istituto Officina dei Materiali (IOM-CNR),0.01100845291920582,0.4787764705882353,8.857283172758757e-06,0.0017128072763355985
2598,Yale NUS College,0.00550422645960291,0.47582078383687215,1.7391307456271075e-05,0.0009546331679052502
2599,University of Chester,0.0035384312954590135,0.46558667398865095,3.656470423677313e-07,0.0006244391168018609
2600,Korea National University of Transportation,0.0017692156477295067,0.4444347370260353,3.234916503167034e-08,0.0003962217072458356
2601,Izmir Katip Celebi University,0.0017692156477295067,0.4439305349506938,2.0905258711271576e-08,0.0003420775844381794
2602,Banner Health,0.02575191665028504,0.478596293160222,3.6412465061343524e-05,0.004376239609552632
2603,Banner Alzheimer's Institute,0.019068213092195793,0.47542056074766353,1.4357949381865903e-05,0.003107005667870897
2604,Banner Research,0.02575191665028504,0.478596293160222,3.6412465061343524e-05,0.004376239609552632
2605,Inter-University Accelerator Centre,0.0011794770984863377,0.41913158111559695,0.0,0.0001152362744943442
2606,Sri Venkateswara University,0.0013760566149007274,0.4301538981904279,3.03175477029972e-06,0.000149483054949512
2607,Hebei Medical University,0.009042657755061924,0.4780565736302979,1.9959733365612835e-05,0.0015535628577930613
2608,Broadcom,0.001965795164143896,0.4421940194714882,1.7457920259684306e-07,0.0004333021066130101
2609,John Innes Center,0.12640062905445254,0.5014292755051749,9.98009086614301e-06,0.03847199629604234
2610,Universidad Loyola Andalucia,0.002555533713387065,0.4235284322704188,2.6717613821791207e-06,0.00010609943208805686
2611,Shenyang University,0.0029486927462158445,0.48632887189292545,3.388352751496676e-06,0.00044140648027165397
2612,University of Florence,0.008059760172989976,0.49111797644332883,1.8003917783512336e-05,0.001565536438585179
2613,National Central University,0.003341851779044624,0.4561513629842181,1.59800696810065e-05,0.0003637322179672114
2614,Cathay General Hospital,0.001965795164143896,0.41878653165390634,8.409921275745185e-08,0.00017761780229241653
2615,National Taiwan University Hospital,0.002162374680558286,0.4479570271222261,5.752248925501911e-06,0.00028441043619097084
2616,Taipei Veterans General Hospital,0.002752113229801455,0.4330467353366817,3.868999727473466e-06,0.0003330256498812264
2617,Schlumberger,0.0023589541969726755,0.45049592631951824,6.639856195592246e-06,0.00028441955576207503
2618,University of Turku,0.12954590131708277,0.5228160328879753,5.924252127054838e-05,0.03872115302077858
2619,Rowan University,0.004324749361116572,0.4594472543352601,3.6577259564944985e-06,0.0006293636847917662
2620,Universite de Haute-Alsace (UHA),0.0017692156477295067,0.43445213083952516,0.0,0.00045353040758829114
2621,Jilin Normal University,0.0076666011401611955,0.5019240256536753,6.134412566236254e-06,0.0010144998498441266
2622,Kazakh British Technical University,0.0011794770984863377,0.41020885412466734,0.0,7.36227322538477e-05
2623,Shanghai University of Traditional Chinese Medicine,0.13111853744839788,0.5308912544353998,8.306103100054992e-05,0.03884780162710252
2624,Baylor University,0.00550422645960291,0.4762662672034454,2.5331126556007327e-05,0.0010015694866814502
2625,Bahcesehir University,0.0013760566149007274,0.42405801933977993,0.0,0.0002535547004079928
2626,Aswan University,0.001572636131315117,0.4311382320535639,1.8483637750168085e-06,0.00014846288097463008
2627,Universita Telematica Giustino Fortunato,0.002752113229801455,0.42117900314621626,8.736182385931763e-07,0.00019692911584527525
2628,Polytechnic Institute of Porto,0.002752113229801455,0.42117900314621626,8.736182385931763e-07,0.00019692911584527525
2629,Dongguk University,0.02594849616669943,0.5065723959370644,3.974491468952586e-05,0.004196334063900905
2630,Seoul National University of Science & Technology,0.0013760566149007274,0.4228595178719867,0.0,0.00021008228271457842
2631,Suranaree University of Technology,0.0029486927462158445,0.45635597021620167,6.561785627636639e-05,0.00026700449563591566
2632,Northern Border University,0.0029486927462158445,0.44654143258426965,4.041693205808613e-06,0.00021229990144256992
2633,Jalpaiguri Government Engineering College,0.0023589541969726755,0.43687736173136377,3.9786664864864575e-08,0.0002734057104260101
2634,JP Morgan Chase & Company,0.0023589541969726755,0.4525800711743772,6.506017201929822e-07,0.0005504449032870778
2635,European Synchrotron Radiation Facility (ESRF),0.009239237271476313,0.49283084673512884,1.9137701892584703e-05,0.0012682053880135554
2636,Howard University,0.017888735993709458,0.48040419303050336,1.6279302603965937e-05,0.00274477113863747
2637,Friedrich Schiller University of Jena,0.1330843326125418,0.5321686368867037,0.00014349565600197035,0.03889876080591906
2638,Lakehead University,0.002555533713387065,0.4636769665481725,2.990953252968291e-07,0.00042715765446357725
2639,National Kaohsiung Normal University,0.0013760566149007274,0.4112701107607729,0.0,0.00010184959389916624
2640,University of Texas Health Science Center Houston,0.005897385492431689,0.4896996534462842,1.549773739111577e-05,0.0010684790932567467
2641,University of Lodz,0.004914487910359741,0.4676841040728142,3.7260143297116442e-06,0.0009566181137087612
2642,Honghe University,0.003931590328287792,0.49069161763287356,5.729054953945367e-06,0.0005142665628734372
2643,Ho Chi Minh City University of Technology (HUTECH),0.0029486927462158445,0.43256802721088433,3.100572858141413e-06,0.0003952234343363461
2644,Baqiyatallah University of Medical Sciences (BMSU),0.0017692156477295067,0.4212836438923395,0.0,0.00029742267473826736
2645,King Saud Bin Abdulaziz University for Health Sciences,0.12718694712011008,0.5016270584754955,9.829050480894357e-05,0.03847519545744303
2646,King Abdulaziz Medical City,0.001572636131315117,0.42103956298626055,0.0,0.00023437739327528787
2647,King Abdulaziz Medical City - Riyadh,0.001572636131315117,0.42103956298626055,0.0,0.00023437739327528787
2648,King Abdullah International Medical Research Center (KAIMRC),0.12718694712011008,0.5016270584754955,9.829050480894357e-05,0.03847519545744303
2649,Ministry of National Guard - Health Affairs,0.001572636131315117,0.42103956298626055,0.0,0.00023437739327528787
2650,Shah Abdul Latif University,0.0041281698447021824,0.4545210864903502,2.2403998414448612e-05,0.0004637265212419503
2651,Bangladesh Institute of Development Studies (BIDS),0.001572636131315117,0.4373656607342447,3.278262303111388e-06,0.00017843432278232988
2652,University of Iceland,0.009239237271476313,0.4873072133346106,4.328056937116004e-06,0.0015005901661070075
2653,Galatasaray University,0.001572636131315117,0.4222277556440903,0.0,0.0002373154628397548
2654,Institute of Earth Environment CAS,0.012187930017692158,0.46426941681117095,1.5460032905735433e-05,0.0015704723910439713
2655,National Research Centre - Kurchatov Institute,0.006683703558089248,0.4914975845410628,7.14208947723553e-05,0.000655745276864975
2656,Universidade Federal do Rio Grande do Norte,0.001965795164143896,0.4508552689887441,8.409176396462045e-06,0.00022402335182027355
2657,Yerevan Physics Institute,0.0017692156477295067,0.4228946712112395,0.0,0.00017577873623574725
2658,Alikhanov Institute for Theoretical & Experimental Physics,0.0017692156477295067,0.4228946712112395,0.0,0.00017577873623574725
2659,Hungarian Wigner Research Centre for Physics,0.0041281698447021824,0.46820064427059366,1.3163865037311546e-05,0.0006236028593576612
2660,Sojo University,0.0017692156477295067,0.42356369691923396,0.0,0.0003143462001551159
2661,Universidade Federal de Sao Carlos,0.003931590328287792,0.4535080681109031,7.375042511092365e-06,0.0007414116694077265
2662,Guangzhou Institute of Biomedicine & Health CAS,0.0013760566149007274,0.43231069941361433,0.0,0.00015455711059098775
2663,Nanjing University of Chinese Medicine,0.01611952034597995,0.4985299882399059,8.249269632186572e-05,0.0022306673709870115
2664,Centenary Institute,0.001572636131315117,0.42163282221301285,0.0,0.0002969848073646587
2665,Universitas Udayana,0.001572636131315117,0.42163282221301285,0.0,0.0002969848073646587
2666,GSI Helmholtz-Center for Heavy Ion Research,0.019854531157853354,0.4783712619898439,2.70271975357396e-05,0.0033467969580960747
2667,Laval University,0.13151169648122665,0.5316124986936984,0.00014256280510554326,0.0388042522915235
2668,NIH Clinical Center (CC),0.00530764694318852,0.45911552346570395,3.4530868713692093e-06,0.0010440190444482966
2669,Mayo Clinic Phoenix,0.00530764694318852,0.4536698474984393,1.1573820616664967e-06,0.0010326524061182846
2670,Helmholtz-Center Munich - German Research Center for Environmental Health,0.12816984470218204,0.5102306920762287,3.135913599075334e-05,0.03860626657509341
2671,Economic & Social Research Council (ESRC),0.002162374680558286,0.4279104979811575,0.0,0.000549757619605817
2672,Hexi University,0.001572636131315117,0.4204479709066865,0.0,0.00017387088873542815
2673,Sher-e-Kashmir University of Agricultural Sciences & Technology of Kashmir (SKUAST Kashmir),0.001572636131315117,0.4204479709066865,0.0,0.00017387088873542815
2674,Zagazig University,0.01022213485354826,0.5025686623196997,9.989733691981599e-05,0.0009574920909631334
2675,Yibin University,0.0023589541969726755,0.46936704188964756,1.3545050485351588e-05,0.00029908260687226045
2676,Pontificia Universidad Javeriana,0.001572636131315117,0.4338962811327192,0.0,0.0001819131631490061
2677,Tianjin University of Traditional Chinese Medicine,0.003735010811873403,0.47413552055177555,7.225350942696024e-08,0.0006000162990557832
2678,Institute of Hematology & Blood Diseases Hospital - CAMS,0.005897385492431689,0.48327949838495154,1.3690030555513978e-06,0.0011001738053478484
2679,Istituto di Struttura della Materia (ISM-CNR),0.003145272262630234,0.4264040234702431,4.256597979326694e-08,0.0004617578463065439
2680,University Balamand,0.002162374680558286,0.4382700094770397,0.0,0.00045792413003730706
2681,German Cancer Research Center (DKFZ),0.01592294082956556,0.48176910692300406,5.031316082170757e-05,0.0027548417953658184
2682,Institute of Botany CAS,0.017495576960880676,0.47298930729893074,4.2271054214861776e-05,0.002073247428608296
2683,University of Texas El Paso,0.011598191468448989,0.5029164607019279,9.852249254209686e-06,0.0016869990949701444
2684,Beth Israel Deaconess Medical Center,0.007863180656575585,0.4948443579766537,2.3305897630615987e-05,0.0013462314240896096
2685,Children's Hospital Los Angeles,0.003341851779044624,0.4510151609185211,8.61063286265904e-07,0.0006346770033316563
2686,Ames National Laboratory,0.007273442107332416,0.4840152235965747,1.0002756123931474e-05,0.0014537244069318242
2687,NIH National Institute on Alcohol Abuse & Alcoholism (NIAAA),0.002162374680558286,0.42163282221301285,0.0,0.0004168052040992196
2688,Eastern Kentucky University,0.0035384312954590135,0.4719799591760995,5.060169105777621e-06,0.0003018686310941178
2689,Keysight Technologies,0.001965795164143896,0.41330841728956774,0.0,0.0001313551810801701
2690,MRC Harwell,0.0017692156477295067,0.42708420787507345,0.0,0.00031338081651144644
2691,University of Trento,0.009239237271476313,0.4955191895577635,3.4162096618269655e-05,0.001463541433211506
2692,Chandigarh University,0.0064871240416748575,0.4661840175953079,6.445311618518718e-05,0.000609301536196706
2693,Scotland's Rural College,0.0017692156477295067,0.4196848444847785,0.0,0.00018990964061226133
2694,Graphic Era University,0.0017692156477295067,0.4196848444847785,0.0,0.00018990964061226133
2695,Selcuk University,0.003145272262630234,0.43770435381173634,3.7393493346335266e-05,0.0002774132867538477
2696,KTO Karatay University,0.0013760566149007274,0.4167963949201147,0.0,0.00010846460251645926
2697,Institute of Medical Biology - CAMS,0.0029486927462158445,0.4734735666418466,2.174541483706842e-07,0.0003400059077235069
