university_name,x_coor,y_coor
University of Aegean,39.0846114,26.568929278451435
AC2T Research GmbH,,
Teerthanker Mahaveer University,,
Natural History Museum London,51.496510900000004,-0.17600190725447445
Harbor Branch Oceanographic Institute Foundation,27.5323243,-80.35294581247948
Yamaguchi University,34.1480761,131.4686776285103
EMLYON Business School,,
Nanjing Vocational College of Information Technology,32.1306689,118.93635418257446
Razumovsky Saratov State Medical University,,
Yahoo! Japan Corporation,35.6795452,139.736962
Gujarat Technological University,23.10586715,72.59374535837716
Ferris State University,43.6828521,-85.48361918322209
Electric Power Research Institute (EPRI),35.316245,-80.7667426737298
Gebze Technical University,40.81146115,29.360222741060817
Kochi University,9.984830800000001,76.22913512517925
University of Swat,34.8566369,72.45293598903088
Hunan First Normal University,28.1963892,112.8593748
Hassan II University of Casablanca,,
Islamic University College,1.1000022,34.173590071755285
Osaka Institute of Technology,34.825332200000005,135.52012042839726
Xi'an Physical Education University,,
University of Danang,14.3610764,107.99868459950332
Netflix Inc.,34.0891581,-118.333448
Sanjiang University,31.4822982,120.2631926
Novosibirsk State Pedagogical University,55.00066235,83.01854618275286
Sohag University,26.56483425,31.70812658279167
A*STAR - Data Storage Institute,,
Changping Laboratory,40.245173550000004,116.18421626414755
Industrial Technology Research Institute - Taiwan,24.77420275,121.04550240032712
Sun Moon University,45.5889366,9.2632418
Institute of Biotechnology of the Czech Academy of Sciences,,
Institute of Special Animal & Plant Sciences CAAS,,
Faculty of Sciences Sfax,27.0340722,14.440112506476654
Sichuan Engineering Technical College,,
Hanoi University of Industry (HaUI),,
National Neuroscience Institute (NNI),1.3220719,103.8455834
Cihan University Duhok,36.87840945,42.886846231657664
Istituto di Geoscienze e Georisorse (IGG-CNR),45.0529305,7.682076363005603
Moulay Ismail University of Meknes,,
Wuhan Botanical Garden CAS,30.5466443,114.41720768012325
Wuhan Sports University,30.47614705,114.46465211591305
United Parcel Service,49.992539300000004,8.336074593395686
Singapore Centre for 3D Printing,,
Ecole des Ponts ParisTech,48.84110375,2.58827325
National Supercomputing Center in Shenzhen,23.07320955,113.38873404555758
Institute of Nuclear Physics - Polish Academy of Sciences,,
Guangxi Academy of Agricultural Sciences,,
Khazar University,40.4081873,49.9372052
Indian Institute of Technology (IIT) - Patna,29.86616555,77.89573483035346
Exponent,,
Institute of Scientific Instruments of the Czech Academy of Sciences,,
Vasyl Stefanyk Precarpathian National University,,
Solar Turbines Incorporated,32.7271255,-117.17369321708262
Lanzhou Institute of Husbandry & Pharmaceutical Sciences CAAS,,
Russian Academy of Science Lebedev Physical Institute,,
Karpagam Academy of Higher Education (KAHE),10.91742715,76.98825923244917
Odessa National Polytechnic University,46.46015815,30.751417722946584
Odesa National University of Technology,46.441718449999996,30.74520482610197
Myongji University,37.579610900000006,126.92277312751798
University of Winchester,51.06273795,-1.3329131222715718
Saint Petersburg State University of Civil Aviation,59.819609150000005,30.288402454763595
Indian Institute of Science Education & Research (IISER) - Bhopal,22.963633350000002,88.52587588236418
Polaris Applied Sciences Inc.,,
Henan Finance University,34.7791621,113.85561697435293
Central Institute of Aviation Motors,49.624977200000004,6.151006560548694
Institute of Combustion Problems,54.8449259,83.11767024104654
National Academy of Sciences of Georgia,38.89309205,-77.04777367180307
General University Gregorio Maranon Hospital,,
Hodeidah University,14.76652185,42.955999250230704
General University Hospital Prague,50.07251905,14.4207305185022
Government Engineering College Dahod,11.2864519,75.77004646994996
Texas A&M Engineering Experimental Station,41.5350719,-77.2527545
Institute of Organic Chemistry of the Polish Academy of Sciences,,
ABV-Indian Institute of Information Technology & Management Gwalior,,
Prairie View A&M University,35.3357997,-93.5242891
Dukhov Research Institute of Automatics (VNIIA),,
Jiaying University,24.3257918,116.1184944
Morgan State University,39.3446663,-76.58360941503034
Ministry of Water Resources,9.01305125,38.78083968252922
Ankara University,39.875496749999996,32.78553505584672
Defence Research & Development Canada,51.24141405,-0.6152614846729902
IE University,40.95331165,-4.119041941698532
Kanazawa University,35.333283449999996,139.61792321729723
S.S. Kutateladze Institute of Thermophysics Siberian Division of the Russian Academy of Sciences,,
Universidad de Guadalajara,19.7207192,-101.2504707
Pontificia Universidad Catolica de Valparaiso,-33.04493909999999,-71.6067572709068
Univerity Malakand,25.6023902,85.1594609
University of Health Science - Pakistan,35.65276505,140.05180879932055
University of Thi-Qar,31.05691,46.24669
University of Tennessee at Chattanooga,35.9531371,-83.9411101
Tongren University,39.77358045,116.51390917072104
Kharazmi University,35.703842,51.42676286790261
Institute of Physics SAS,39.1339433,-77.216975725
Hebei Sport University,38.6814464,115.76222773681995
Universiti Tenaga Nasional,2.96991425,101.72875485336819
Alexandru Ioan Cuza University,47.1754256,27.572823196868256
Madanapalle Institute of Technology & Science,13.6298529,78.4785927
Helmut Schmidt University,50.6625882,6.4138165
Wuhu Institute of Technology,31.39339375,118.37072384591538
CSIC - Instituto de Ciencia de Materiales de Barcelona (ICMAB),,
University of Donja Gorica,52.3685695,9.765730655885474
Universidad de Las Palmas de Gran Canaria,28.1118348,-15.424774334637561
Renault SA,48.88300435,2.4978922076870216
Lahore University of Management Sciences,31.470326,74.4097439313104
ESIEE Paris,48.839417999999995,2.58364873614239
Astrakhan State University,46.345600250000004,48.02601216882606
Universidade do Estado de Santa Catarina,-27.119061549999998,-52.630734481193045
Kocaeli University,40.81146115,29.360222741060817
Zewail City of Science & Technology,,
City of Hope,34.1276438,-117.97324485000001
University of Bucharest,44.43564445,26.10092625223488
Yerevan State University,40.1826478,44.527257188414836
Klinikum Coburg,50.2468602,10.97312030619957
Universidade Federal Rural de Pernambuco (UFRPE),-8.017410949999999,-34.94783181933424
Murata Manufacturing Co Ltd,34.92375655,135.701675506161
Swerea Group,65.35450044999999,21.363270933087943
University of Zagreb Faculty of Mechanical Engineering & Naval Architecture,,
Scientific Research Company - Electron-Carat,,
Lam Research Corporation,37.70433595,-121.80496796148044
Institute of Applied Physics of the Russian Academy of Sciences,,
Stamford Hospital,41.054522399999996,-73.55252640927945
SHT Smart High Tech AB,,
AMOLF,52.35643815,4.948822716608517
Salzburg University,47.803820200000004,13.043645459454247
Christchurch Hospital New Zealand,-43.53361155,172.62522329233096
National Research & Development Institute Textiles & Leather INCDTP,13.45984025,79.17476612058442
Cankaya University,39.875496749999996,32.78553505584672
Opole University of Technology,50.48137545,17.319741485957937
Vlerick Business School,51.0516016,3.730063362832934
Wilkes University,41.2444276,-75.89029219522655
International Centre for Bamboo & Rattan,39.9874856,116.4733851
National Science Foundation (NSF),-77.8446686,166.6687662
NSF - Directorate for Mathematical & Physical Sciences (MPS),,
NSF - Division of Mathematical Sciences (DMS),,
Institute of Subtropical Agriculture CAS,,
University of Piraeus,37.94173275,23.653032618219704
Institute of Medicinal Biotechnology - CAMS,,
SciLifeLab,,
Institute of Statistical Mathematics (ISM) - Japan,,
Tunku Abdul Rahman University College (TAR UC),,
National Institute for Aerospace,12.93890905,80.12821892084408
NASA Langley Research Center,37.0958904,-76.38724243342222
Indian Institute of Engineering Science Technology Shibpur (IIEST),22.55505695,88.30584861062543
Western University of Health Sciences,34.0579419,-117.74521076107666
University Quebec Outaouais,45.425283,-75.7188652
Povolzhskiy State University of Telecommunications & Informatics,,
Universidad de Bogota Jorge Tadeo Lozano,,
Petroleum University of Technology,30.41761,77.96826770771668
Ann & Robert H. Lurie Children's Hospital of Chicago,37.0308871,-92.1973807
Robert H. Lurie Comprehensive Cancer Center,,
Janssen Pharmaceuticals,40.29269995,-74.84825862476052
Kyonggi University,37.30139095,127.03656092401778
Universite Abdelhamid Ibn Badis de Mostaganem,,
Universidade Catolica de Pelotas,-31.774479749999998,-52.341364202896045
Universidade Federal de Pelotas,-31.78126065,-52.32369487227308
Vytautas Magnus University,54.8697097,23.90821354896383
Central European University,48.173373749999996,16.387846743816223
National Institute of Technology Silchar,24.75522195,92.78744845272317
Rush University,41.8736438,-87.6694981
Jerzy Haber Institute of Catalysis & Surface Chemistry,,
California State University San Marcos,33.1295667,-117.1606492322195
Savitribai Phule Pune University,18.55284405,73.82662897020845
St. Xavier's College Kolkata,18.943156000000002,72.83187031095102
Hoseo University,36.735281900000004,127.07570525600109
Changchun Observatory NAOC CAS,,
Finland National Institute for Health & Welfare,,
Biology Centre of the Czech Academy of Sciences,,
A*STAR - Institute of Bioengineering & Nanotechnology (IBN),,
State University of New York (SUNY) Downstate Medical Center,40.6542908,-73.94558981401399
Free University of Bozen-Bolzano,46.49832485,11.350104387045558
Universite Lyon 2,43.9499856,4.820115
SNCF,48.10253185,-1.672867065217754
Polytechnic University of Timisoara,41.6401812,41.6167125
Istituto di Elettronica e di Ingegneria dell'Informazione e delle Telecomunicazioni (IEIIT-CNR),,
Institute of Radiation Medicine - CAMS,,
Jan Dlugosz University,50.810523,19.116429417197775
Karpenko Physico-Mechanical Institute NAS of Ukraine,,
Ivan Franko National University Lviv,49.840216749999996,24.02228812406451
Korea Maritime & Ocean University,,
Shenyang Medical College,41.8839673,123.4093773
Hospital for Sick Children (SickKids),43.657371749999996,-79.38760057839349
Keck Graduate Institute,34.0922142,-117.72352023657103
Geriatric Research Education & Clinical Center,,
Universidade Paulista,-23.6408669,-46.594799069701835
Niels Bohr Institute,55.6970372,12.571574419652498
CSIC - Centro de Astrobiologia (INTA),,
Pirogov Russian National Research Medical University,,
Emanuel Institute of Biochemical Physics,,
Kunming Institute of Botany CAS,,
Beckman Research Institute of City of Hope,,
Daegu Gyeongbuk Institute of Science & Technology (DGIST),,
China Center of Advanced Science & Technology (CCAST),,
University of Tartu Institute of Physics,58.3801476,26.7198489
National University of Rosario,14.604293,120.99427273301512
Universidad Michoacana de San Nicolas de Hidalgo,19.6892946,-101.20662594648806
Nuclear Institute for Agriculture & Biology - Pakistan,31.3989488,73.03216558588402
Concord Repatriation General Hospital,,
Westmead Institute for Medical Research,,
International University of Business Agriculture & Technology (IUBAT),23.888241450000002,90.390534154615
Central University of Rajasthan (CURAJ),26.6276045,75.02880205008827
Suan Dusit University,13.775441149999999,100.51006294109918
University of Chemistry & Technology Prague,-32.0053463,115.89558935
University of Tampa,27.94739885,-82.46485616817992
Foundation for Research & Technology - Hellas (FORTH),32.86958595,-117.25063622339823
Jiangsu Provincial Center for Disease Control & Prevention,,
Bharathiar University,11.03600135,76.87930482311923
Getulio Vargas Foundation,-27.8871493,-52.2257967
Taizhou University - Jiangsu,22.5975627,113.99083315290395
University of Guilan,37.1955433,49.6386284
Institute of Solid State Chemistry & Mechanochemistry Siberian Branch of the Russian Academy of Sciences,54.8634791,83.11290745675021
Yuri Gagarin State Technical University of Saratov,,
Ecole Nationale Superieure de Mecanique et d'Aerotechnique (ISAE-ENSMA),46.6609877,0.36203894864027586
Gartnavel Royal Hospital,55.8828649,-4.318726738043477
Academy of Romanian Scientists (AOSR),,
Istanbul University - Cerrahpasa,41.004893100000004,28.939721435281086
Institut de Planetologie et d'Astrophysique de Grenoble (IPAG),,
Institute for High Energy Physics (IFAE),,
National Centre for Infectious Diseases Singapore,1.3213943499999998,103.8478198439237
Saint John Fisher University,-27.53104875,153.05457435
Ajou University,37.283002350000004,127.04537818934068
National Institute of Chemical Physics & Biophysics (NICPB),,
Maharaja Agrasen Institute of Technology,28.7196184,77.0661762
CSIR - National Institute Interdisciplinary Science & Technology (NIIST),8.47175945,76.99225935936208
Gdansk University of Physical Education & Sport,54.41794245,18.56208959564305
Hope College,42.786724500000005,-86.09964267156195
National Institute Research & Development Microtechnologies,22.963633350000002,88.52587588236418
University of Miskolc,48.078794900000005,20.766360343572213
Office for Supported Research Groups (ELKH),,
University of Bisha,53.5248498,-113.5222479
Mitsubishi Heavy Industries,34.65582905,135.17817504831933
Budker Institute of Nuclear Physics,54.8487459,83.11106845357676
Burapha University,13.27658915,100.92561968817282
National Nanotechnology Center (NANOTEC),33.621470349999996,133.71854656839497
National Science & Technology Development Agency - Thailand,14.6864033,121.0326785
Gulbarga University,17.31375365,76.87561122089758
Children's Healthcare of Atlanta (CHOA),34.03687975,-84.29261822794979
A*STAR - Bioprocessing Technology Institute (BTI),,
Universite de Toulon,43.13540745,6.016159230356979
Cape Peninsula University of Technology,-33.931838,18.642145152798072
Swedish University of Agricultural Sciences,63.820157449999996,20.314666319704294
International Institute of Information Technology Hyderabad,17.4454957,78.34854697544472
Al-Balqa Applied University,32.02452635,35.71717765268805
Comillas Pontifical University,,
Istituto per i Processi Chimico-Fisici (IPCF-CNR),,
Agro-Environmental Protection Institute CAAS,,
Korea National University of Education,36.609809299999995,127.35988557538172
South China Sea Fisheries Research Institute CAFS,,
National Aerospace University Kharkiv Aviation Institute,50.0436141,36.28879465183914
Azarbaijan Shahid Madani University,37.81506095,45.94589226530488
Honda Motor Company,26.7713312,80.9564305
Pondicherry University,12.02286805,79.85094146038637
MathWorks,42.30001355,-71.35089097852574
Instituto Mexicano del Seguro Social,20.689107,-103.30181249633783
National Institute of Biology - Slovenia,14.65084835,121.0706112141417
Kenya Medical Research Institute,-0.07797945,34.677363938453354
Computing Center Far Eastern Branch of the Russian Academy of Sciences,,
South East Technological University (SETU),52.2626245,-7.1152567
Desert Research Institute NSHE,36.114169200000006,-115.14854654090229
Centre for Research & Technology Hellas,7.5911805,5.298139243229894
Vereshchagin Institute of High Pressure Physics Russian Academy of Sciences,,
Gazprom Neft,56.20724975,44.08640598878399
Open University Israel,32.18802205,34.88764044902434
University of Technology Brunei,18.0181768,-76.7441766757162
Universidade de Pernambuco (UPE),-8.04409335,-34.886199975367646
Hankyong National University,37.0117775,127.26346923821517
Egypt-Japan University of Science & Technology,30.8668984,29.583072175510416
Instituto de Sistemas Optoelectronicos Microtecnologia (ISOM),,
Samsung Medical Center,37.4884518,127.08534135923833
Warsaw University of Life Sciences,52.161047800000006,21.044534727578473
Institute of Technology & Life Sciences,23.12773625,72.54206976583362
Wesley Medical Research,43.0880942,-93.9915895
Wesley Hospital,-27.477577949999997,152.99763964897934
Royal Brisbane & Women's Hospital,-27.4477301,153.02681090546656
National Institute of Technology Karnataka,13.01119095,74.79603120412366
Shiraz University of Technology,29.5837398,52.580043381028695
Universite de M'hammed Bougara Boumerdes,,
Zhejiang Provincial Center for Disease Control & Prevention,,
Arkansas State University,35.843356,-90.67439086474857
Montpellier SupAgro,43.61832335,3.855431278131475
Orange SA,50.2533391,19.0139288
Cork Institute of Technology,51.8856204,-8.535722631216231
Carl Zeiss AG,48.78185795,10.09953308120753
Suez University,30.6044734,32.2854039
University of Los Andes Venezuela,,
UCLA Jonsson Comprehensive Cancer Center,,
Leibniz Institut fur Pflanzenbiochemie,51.496430950000004,11.94409057544162
Tibet Agriculture & Animal Husbandry University,,
Roslin Institute,55.8612537,-3.1692486
HKBU Institute for Research & Continuing Education,,
Fayoum University,29.3212445,30.835571062007602
Institute of Space Science,8.6266888,77.0336875213172
University of Buenos Aires,-34.604629,-58.37299140707417
Shahid Bahonar University of Kerman (SBUK),,
Istituto di Analisi dei Sistemi ed Informatica Antonio Ruberti (IASI-CNR),,
World Agroforestry (ICRAF),5.79242075,-6.59469237202647
Yunnan Academy of Agricultural Sciences,,
Hopital Universitaire Pitie-Salpetriere - APHP,,
Osram,48.626551250000006,10.170377797895018
Royal North Shore Hospital,-33.8214111,151.19113612811628
University of Nova Gorica,40.80775585,-73.96164946987652
China Institute of Sport Science,,
Universidad del Magdalena,11.22410285,-74.18559657776183
Nissan Chemical Corporation,,
Air Force Institute of Technology (AFIT),39.782373500000006,-84.08257289756106
University of Pitesti,53.5248498,-113.5222479
Universitas Katolik Widya Mandala Surabaya,-7.26003545,112.77305108670953
University Central Missouri,38.75751565,-93.74083106361525
El Colegio de la Frontera Sur (ECOSUR),18.5447281,-88.2638878
Denver Health Medical Center,39.7273281,-104.99120845393924
Instituto de Ciencia de Materiales de Sevilla (ICMS-CSIC),,
University of Malaysia Sarawak,1.5324818,110.3571832417567
Oil Crops Research Institute CAAS,30.58139,114.33296
Periyar University,11.718745049999999,78.0784441445548
Mohammed VI Polytechnic University,32.218486150000004,-7.936141859824013
Centre of Molecular & Macromolecular Studies of the Polish Academy of Sciences,52.1762061,0.13258739631557026
Cadi Ayyad University of Marrakech,,
Queens College NY (CUNY),40.73670285,-73.81879560430787
ESCP Business School,48.8646999,2.380816451875279
Hopital Universitaire Tenon - APHP,,
Rudjer Boskovic Institute,48.2087163,16.3775327
Nippon Telegraph & Telephone Corporation,42.6088372,-83.2998109
Xinjiang Academy of Animal Sciences,,
VA North Texas Health Care System,,
University of Wuppertal,53.5248498,-113.5222479
Yangtze River Fisheries Research Institute CAFS,,
National University of La Plata,14.604293,120.99427273301512
Centre Hospitalier Universitaire Vaudois (CHUV),46.525507950000005,6.642268736084432
Ordu University,41.009889,28.9597683
CIBERNED,,
Instituto de Salud Carlos III,40.47597045,-3.693855184093503
Motilal Nehru National Institute of Technology,25.4924552,81.86386513463779
Smithsonian National Zoological Park & Conservation Biology Institute,,
Leibniz Institut fur Evolutions und Biodiversitatsforschung,52.5304903,13.3791152
Adyghe State University,44.60459885,40.10987357599818
Russian Presidential Academy of National Economy & Public Administration,55.666927650000005,37.47781581777623
Buryat State University,51.824112,107.5954519
Institute of Tibetan Plateau Research CAS,40.0040637,116.37011592870088
Canadian Institute for Advanced Research (CIFAR),,
Helmholtz Center for Environmental Research (UFZ),,
Smithsonian National Museum of Natural History,38.891245,-77.02597012430643
University of Wisconsin Green Bay,44.53284245,-87.9198843502084
International Livestock Research Institute (ILRI),-1.2706256,36.72431052787725
Institute for Agricultural Research Samaru Zaria,,
Henan Academy of Agricultural Sciences,43.513862,124.80465730649266
Anhui Academy of Agricultural Sciences,31.8928252,117.23964879355319
ASUSTek Computer,,
Istanbul Medipol University,41.0227886,28.9538113
Ozyegin University,41.03150315,29.260078557069008
Instituto Politecnico do Cavado e do Ave - IPCA,41.542093,-8.4210742
Children's National Health System,38.9272503,-77.0146378
Ankang University,32.7165184,108.9912989
Swedish Museum of Natural History,59.3690466,18.0540033
AIMST University,5.7214921499999996,100.48159805296677
CSIC-UPF - Institut de Biologia Evolutiva (IBE),,
Institut Catala de Paleontologia Miquel Crusafont (ICP),,
Centre de Regulacio Genomica (CRG),,
Pompeu Fabra University,41.9664953,2.6227901
Shenzhen Eye Hospital,,
Zoological Society of San Diego,51.53676495,-0.15281641517558528
National Institute for Basic Biology (NIBB),,
Sakarya University,38.38846135,27.044597775253408
Indian Institute of Technology (IIT) - Dharwad,15.5221317,74.92621380073581
Bilecik Seyh Edebali University,40.1900369,29.96681859405362
University of Peradeniya,7.256357100000001,80.59705381363221
Uva Wellassa University,6.982934950000001,81.07774458519216
Field Museum of Natural History (Chicago),41.866221499999995,-87.61689125981054
Research Institute of Tropical Forestry CAF,,
Tata Sons,33.8100866,-118.1531673293834
Tata Consultancy Services Limited (TCS),,
Boeing,39.86609405,-75.3239071379754
TOBB Ekonomi ve Teknoloji University,39.9199073,32.80188276950945
Institute of Plant & Animal Ecology of the Russian Academy of Sciences,14.15096085,121.26383106946986
University of Venda,-22.977469,30.442508440244417
Institute of Geography Russian Academy of Sciences,43.197435850000005,131.92625965451398
South Australian Museum,-34.9207272,138.60356284898404
Gustave Roussy,48.795275450000005,2.3491766679740524
Hopital Universitaire Saint-Louis - APHP,46.7765607,-71.2961344
Stavanger University Hospital,58.952329,5.735548671177741
Haukeland University Hospital,60.37358075,5.359049775587874
Hopital Universitaire Saint-Antoine - APHP,,
Banner Sun Health Research Institute,,
National Institute of Technology Tiruchirappalli,10.76338535,78.81502919117466
Indian Institute of Technology (IIT) - Hyderabad,29.86616555,77.89573483035346
University of the Philippines Open University,14.6526051,121.0584274
Far Eastern University,14.6035193,120.98644476452667
University of Montana System,46.8546101,-113.96552386834699
University of Puerto Rico Rio Piedras,18.40463505,-66.04784855433277
Smithsonian Environmental Research Center,38.879373799999996,-76.55772989350773
University of the Philippines Diliman,14.65422435,121.0663606748634
University of the Philippines Los Banos,14.16052895,121.24256647998524
Institute Penyelidikan Perhutanan Malaysia,,
Pontificia Universidad Catolica del Ecuador,-0.2100491,-78.49169901425844
University of the Philippines System,14.6553595,121.0554022
International Center for Tropical Agriculture - CIAT,12.1214011,-86.2667465
University of Montana,46.8546101,-113.96552386834699
Alliance,42.0971897,-102.8707145
Space Applications Centre (SAC),51.5759503,-1.3075798131715506
National Chiayi University,23.46633,120.48391
Swiss Federal Institute for Forest Snow & Landscape Research,,
United States Forest Service,46.059201,-118.3636045227707
University of Jos,9.9495523,8.889387219936909
Sunnybrook Research Institute,,
Rhode Island Hospital,41.8118618,-71.4091293
Butler Hospital Rhode Island,41.842448250000004,-71.3807298637231
Johnson & Johnson USA,32.3766071,-97.3568623
Hartford Hospital,41.754068849999996,-72.67939019207263
Sunnybrook Health Science Center,,
Lifespan Health Rhode Island,,
Wake Forest University School of Medicine,36.1363981,-80.2783352
Alzheimer's Association,42.096048,-80.1442221
Cleveland Clinic Foundation,41.50061650000001,-81.62249669954963
Wellcome Trust Sanger Institute,52.0794415,0.18466895558217306
Nova Southeastern University,26.0800886,-80.2485465
Korea Polar Research Institute (KOPRI),,
Earlham Institute,52.6217619,1.2190375815664454
Kazusa DNA Research Institute,,
Broad Institute,42.36807555,-71.08699771562833
University of Massachusetts Worcester,42.26871855,-71.81294347730606
Woods Hole Oceanographic Institution,41.5235277,-70.6669959
Rockefeller University,40.76243945,-73.95575647630713
Leibniz Institut fur Zoo und Wildtierforschung,52.505810600000004,13.521231288379825
Royal Botanic Gardens Kew,51.478197449999996,-0.2968860852596966
Australian Museum,-33.87434915,151.2132563777954
Colby College,44.5614627,-69.65848734910011
Suzhou City University,31.2787148,120.72376292616886
Yaroslav the Wise Novgorod State University,,
Leibniz Institut fur Oberflachenmodifizierung (IOM),51.352543999999995,12.432504523758768
Zhejiang Academy of Medical Sciences,,
Jiangsu Second Normal University,,
Guangzhou Academy of Fine Arts,23.0956115,113.2734561
Erzincan Binali Yildirim University,39.805131349999996,39.37649788444618
Lincoln University - New Zealand,-43.644314,172.4653325494948
Monmouth University,40.27941055,-74.00680219986127
Jiangsu Police Institute,32.0508953,120.8801288
Wuhan Business University,30.4614669,114.0846914
Universitat Trier,49.74792345,6.675623948283327
Institute of Technical Acoustics of the National Academy of Sciences of Belarus,,
Institute of Chemical Industry of Forest Products CAF,,
NSF - Directorate for Computer & Information Science & Engineering (CISE),,
Gomel State Medical University,,
Institute of Chemical Engineering Guangdong Academy of Sciences,,
University of Graz,47.058199900000005,15.460187434162261
Medical University Sofia,42.6865585,23.3093903
Coppin State University,39.3110927,-76.65852887083163
Youngstown State University,41.1067218,-80.64775416329198
Universite de Gabes,33.853226,10.101809807231053
Nanjing Institute of Agricultural Mechanization CAAS,,
Nanjing Institute of Geography & Limnology CAS,,
Brooklyn College (CUNY),40.63103515,-73.95200818422575
Trina Solar,46.677103,11.384800135588204
University of Chittagong,22.46723535,91.78751220542333
Chaohu University,31.627503,117.8842395
Universiti Tunku Abdul Rahman (UTAR),4.33861455,101.13991904618729
Kumoh National University Technology,36.14525645,128.3908527628588
CompuTherm LLC,,
Scientific & Technological Center of Unique Instrumentation of the Russian Academy of Sciences,18.116801799999998,-66.1438594
Bank of Montreal,44.64889445,-63.573174449999996
University of Arkansas Fort Smith,35.3829856,-94.37412712479716
British Columbia Institute of Technology,49.24804705,-123.00113559678206
Lite-On Technology Corp,,
Monmouth College,40.9144918,-90.63839026946083
Air Liquide,-8.2490439,-35.0037644
Wuhan Donghu University,30.49268,114.5140964
Gandhigram Rural Institute,10.2778966,77.9329562
Technical University Zvolen,41.7203607,44.7766001
University of Public Service,49.2532454,-123.24711988678342
Dolby Laboratories Inc.,37.777559499999995,-122.41564993721423
Anhui University of Chinese Medicine,,
Nanjing General Hospital,25.05216095,121.51880040447408
Rutgers State University Medical Center,,
Charles Sturt University,-35.0636071,147.3552234
Future University Hakodate,41.8422511,140.76693934255488
Nanjing Sport Institute,32.117903549999994,118.96327465858724
Universite de Jijel,36.8024453,5.753063295521093
Oslo Metropolitan University (OsloMet),59.92191725,10.733296338803019
Rizhao Polytechnic,35.4178833,119.5213994
UOC Universitat Oberta de Catalunya,41.406585500000006,2.1945098493059993
Nanyang Polytechnic,1.38072165,103.848776833223
Loma Linda University,34.051444599999996,-117.26281763717657
Kunming General Hospital,25.0390458,102.7079289
LNM Institute of Information Technology,,
Laurentian University,46.4666416,-80.9738711
Saab Group,47.3842065,8.5004977
Max Born Institute for Nonlinear Optics & Short Term Spectroscopy,,
SUNY New Paltz,41.73283685,-74.08880524672392
Slovak University of Technology Bratislava,,
National Institute of Technology Rourkela,22.2501589,84.90668556980866
National Wildlife Research Centre - Canada,45.38415500000001,-75.69266093521155
Canadian Wildlife Service,49.10130425,-123.17251821043305
Kazan National Research Technological University,55.79396595,49.140239474344085
Avinashilingam University for Women,,
Hochschule Offenburg,48.457532,7.942418127312692
Harvey Mudd College,34.10614005,-117.70872814971483
Kurnakov Institute of General & Inorganic Chemistry of the Russian Academy of Sciences,,
Keldysh Institute of Applied Mathematics,,
Chicago Medical School,41.936699,-87.6514436
Rosalind Franklin University Medical & Science,,
Centre de Recherche Paul Pascal,44.80077995,-0.6160178041477665
Ailamazyan Program Systems Institute of RAS,,
Okazaki Institute for Integrative Bioscience (OIIB),,
V.A. Trapeznikov Institute of Control Sciences Russian Academy of Sciences,,
Childrens Hospital of Philadelphia,51.4577724,-2.5970425087655746
Gazi University,31.51368535,34.440193408328994
Ermaksan Makina Sanayi ve Ticaret A.S. (Ermaksan Makina),,
University of Puerto Rico Medical Sciences Campus,,
Kazan Federal University,55.79069515,49.12192908363142
Second Institute of Oceanography (SIO),,
Leibniz Institut fur Analytische Wissenschaften (ISAS),51.4908219,7.461938123440678
Shirley Ryan AbilityLab,41.8938792,-87.61836444923019
Jeol Ltd,31.6128229,77.2217256
JEOL Japan,35.7154245,139.3790000505076
Sher-e-Bangla Agricultural University (SAU),23.77198575,90.3755019800276
California State University Sacramento,38.5599044,-121.42408187463846
University of North Dakota Grand Forks,47.926541150000006,-97.07212085037051
Institute of Physiology of the National Academy of Sciences of Belarus,,
Soran University,36.699154750000005,44.529647584032475
Leibniz Institut fur Sozialwissenschaften (GESIS),50.9426253,6.9524319
Quy Nhon University,13.75939655,109.21726386495172
Nagoya University of Commerce & Business,,
Alagappa University,10.0781833,78.79902717046663
University Nacional de Ingenieria Lima,-12.02037945,-77.04816939032196
Foshan Xianhu Laboratory,,
Stephan Angeloff Institute of Microbiology Bulgarian Academy of Sciences,,
University of Banja Luka (UNIBL),44.77527475,17.21141053754761
Sebha University,27.52991355,14.29127996825926
Shandong University of Art & Design,,
Thiagarajar College,9.913221499999999,78.1477380755108
US Navy Naval Air Systems Command,,
Safran S.A.,40.5409044,-80.182147
Zhejiang Institute of Economics & Trade,30.318310150000002,120.37833539073023
Bhabha Atomic Research Center (BARC),,
Xinjiang Astronomy Observatory NACO CAS,,
Institute of Batteries LLC,,
Simmons University,42.338935449999994,-71.1004318389973
Columbus State University,32.50189,-84.94150463877905
Central University of Haryana,49.2663794,-123.24710896941734
Indian Institute of Technology (Indian School of Mines) Dhanbad,,
The Northcap University,,
Coimbatore Institute of Technology,11.02769985,77.02736926869628
Sam Houston State University,30.7133471,-95.54491358059069
Renesas Electronics Corporation,28.0386515,-80.59881703795477
Adnan Menderes University,37.8759625,27.2771993
Mustansiriya University,33.36438455,44.407239784612216
Samsung Electro-Mech,59.92729935,30.36144375
SANY,50.1245203,15.2480043
Baicheng Normal University,,
Mie University,34.4862022,136.72687276476583
Netherlands Cancer Institute,52.3501485,4.825766371556034
Centro Atomico Bariloche,-41.1200731,-71.41471569898535
Mount Royal University,51.0116203,-114.13065744451109
Ningbo City College of Vocational Technology,,
Affiliated Hospital of Jiangxi University of Traditional Chinese Medicine,,
